,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
4868,28,2008,150000,60000,1,1,1,2,13.4,1794.0,125.0,5.0
4869,20,2016,315000,25000,1,1,1,1,22.74,796.0,47.3,5.0
4870,27,2011,189000,70000,0,1,1,2,23.57,1396.0,70.0,5.0
4871,20,2014,580000,120000,0,1,1,1,23.4,1248.0,74.0,5.0
4873,20,2018,825000,35000,0,1,1,1,24.3,1248.0,88.5,5.0
4874,27,2016,650000,60000,0,1,1,2,14.1,2179.0,148.0,7.0
4875,10,2004,50000,62000,1,1,1,2,13.0,1343.0,90.0,5.0
4876,26,2011,200000,120000,1,1,1,2,16.25,1198.0,73.9,5.0
4877,27,2013,135000,120000,0,1,1,3,15.42,1405.0,70.0,7.0
4878,11,2017,680000,80000,0,1,1,1,22.54,1396.0,88.73,5.0
4879,11,2017,670000,80000,0,1,1,1,22.54,1396.0,88.73,5.0
4880,3,2010,1000000,60000,0,1,0,1,16.73,1995.0,218.0,5.0
4881,20,2010,240000,80000,1,1,1,2,20.92,998.0,67.1,5.0
4882,8,2014,555000,147279,0,1,1,2,17.0,2200.0,139.01,7.0
4883,26,2013,455000,98000,0,1,1,1,20.5,1598.0,103.5,5.0
4884,20,2018,750000,25000,0,1,1,1,28.4,1248.0,74.02,5.0
4885,20,2016,700000,90000,0,1,0,1,26.59,1248.0,74.0,5.0
4886,27,2016,220000,22000,1,1,0,1,21.9,624.0,37.48,4.0
4887,27,2014,160000,120000,0,1,1,1,25.0,1396.0,69.0,5.0
4888,4,2013,225000,100000,0,1,1,2,22.1,1248.0,76.9,5.0
4889,27,2008,140000,120000,0,1,1,2,19.09,1396.0,69.0,5.0
4890,20,2014,600000,70000,0,1,1,2,23.4,1248.0,74.0,5.0
4891,19,2015,1000000,24700,0,1,1,1,16.0,2179.0,140.0,7.0
4892,4,2008,65000,100000,1,1,1,3,18.0,995.0,62.0,5.0
4893,20,2019,500000,10000,1,1,1,1,20.89,1197.0,81.8,5.0
4894,19,2017,1100000,88754,0,0,1,1,16.0,2179.0,140.0,7.0
4896,19,2017,1150000,43526,0,0,1,1,16.0,2179.0,140.0,7.0
4897,26,2012,320000,55885,1,0,1,1,16.25,1198.0,75.0,5.0
4898,9,2019,950000,16034,0,0,1,1,21.7,1498.0,98.96,5.0
4899,9,2012,250000,156040,0,0,1,1,20.0,1399.0,68.0,5.0
4900,9,2004,400000,93415,0,0,1,1,13.1,2499.0,141.0,7.0
4901,3,2008,1100000,122000,0,1,0,2,18.48,1995.0,177.0,5.0
4902,20,2017,600000,20000,0,1,1,1,27.39,1248.0,74.0,5.0
4903,20,2017,509999,46000,1,1,1,1,22.0,1197.0,81.8,5.0
4904,26,2016,395000,50000,1,1,1,3,15.41,1598.0,103.2,5.0
4905,20,2018,469000,5000,1,1,1,1,21.79,998.0,67.05,5.0
4906,20,2017,250000,42000,1,1,1,1,24.7,796.0,47.3,5.0
4907,4,2011,130000,68519,1,0,1,1,16.2,995.0,62.1,5.0
4908,9,2019,906000,30000,0,1,1,1,23.0,1498.0,98.96,5.0
4909,9,2011,160000,85000,0,1,1,1,20.0,1399.0,68.0,5.0
4910,20,2012,300000,88000,1,1,1,1,17.5,1298.0,85.8,5.0
4911,20,2010,60000,100000,1,1,1,4,14.0,796.0,37.5,5.0
4912,20,2014,400000,100000,1,1,1,2,19.1,1197.0,85.8,5.0
4913,27,2018,450000,22966,1,0,1,1,23.84,1199.0,84.48,5.0
4914,19,2014,465000,80000,0,1,1,2,15.96,2523.0,62.1,7.0
4915,20,2012,325000,80000,0,1,1,2,22.9,1248.0,74.0,5.0
4916,20,2008,150000,70000,1,1,1,2,19.7,796.0,46.3,5.0
4917,11,2014,250000,2350,1,1,1,1,21.1,814.0,55.2,5.0
4918,20,2011,175000,50000,1,1,1,1,19.7,796.0,46.3,5.0
4919,20,2010,175000,58000,1,1,1,1,19.7,796.0,46.3,5.0
4920,10,2006,150000,80000,1,1,1,2,16.9,1497.0,100.0,5.0
4921,19,2018,797000,60000,0,1,1,1,16.5,1493.0,70.0,7.0
4922,11,2019,800000,35000,1,1,1,1,18.6,1197.0,81.86,5.0
4923,19,2019,750000,59872,0,1,1,1,15.96,2523.0,62.1,7.0
4924,19,2011,400000,140000,0,1,1,2,13.5,2179.0,115.0,5.0
4925,20,2012,160000,110000,1,1,1,1,19.7,796.0,46.3,5.0
4926,19,2016,700000,91182,0,1,1,1,15.96,2523.0,62.1,7.0
4927,20,2010,160000,60000,1,1,1,3,19.7,796.0,46.3,5.0
4928,11,2012,400000,100000,0,1,1,1,21.27,1396.0,88.76,5.0
4929,28,2013,451000,120000,0,1,1,1,23.59,1364.0,67.06,5.0
4930,20,2002,40000,80000,1,1,1,1,16.1,796.0,37.0,4.0
4931,27,2012,300000,70000,0,1,1,3,21.12,1248.0,88.8,5.0
4932,20,2017,421000,59500,1,1,1,2,23.1,998.0,67.04,5.0
4934,20,2016,950000,45000,0,1,1,1,24.3,1248.0,88.5,5.0
4935,11,2011,395000,75500,0,1,1,2,23.0,1396.0,90.0,5.0
4936,20,2016,950000,46000,0,1,1,2,24.3,1248.0,88.5,5.0
4937,20,2013,270000,60000,1,1,1,1,22.74,796.0,47.3,5.0
4938,11,2009,360000,60000,1,1,0,2,15.0,1396.0,100.0,5.0
4939,20,2008,235000,152500,0,1,1,1,17.8,1248.0,75.0,5.0
4940,21,2014,1850000,60000,0,1,0,2,13.0,2143.0,201.1,5.0
4941,28,2015,1900000,130000,0,1,0,1,12.55,2982.0,168.5,7.0
4942,11,2017,550000,23456,1,0,1,1,18.9,1197.0,82.0,5.0
4943,19,2015,1225000,39000,0,0,1,1,16.0,2179.0,140.0,7.0
4944,10,2017,700000,15000,1,1,1,1,17.5,1199.0,88.7,5.0
4945,14,2017,1650000,69123,0,0,1,1,17.1,1956.0,170.0,5.0
4946,10,2012,376000,26000,1,1,1,1,19.4,1198.0,86.8,5.0
4947,9,2017,875000,77524,0,0,1,1,22.7,1498.0,89.84,5.0
4948,11,2014,459999,40523,1,0,1,2,18.5,1197.0,82.85,5.0
4949,20,2018,755000,39000,0,0,1,1,28.4,1248.0,74.0,5.0
4953,28,2010,1050000,220000,0,1,1,2,11.5,2982.0,171.0,7.0
4955,19,2015,1050000,120000,0,1,1,2,15.1,2179.0,140.0,7.0
4956,20,2018,800000,25000,1,1,0,1,21.4,1197.0,83.1,5.0
4957,20,2015,600000,31000,0,1,1,2,25.2,1248.0,74.0,5.0
4958,20,2017,530000,42000,1,1,1,1,21.4,1197.0,83.1,5.0
4959,20,2015,450000,80000,1,1,1,1,20.85,1197.0,83.14,5.0
4960,20,2011,235000,60000,1,1,1,1,20.92,998.0,67.1,5.0
4961,20,2013,550000,240000,0,1,1,1,23.4,1248.0,74.0,5.0
4962,26,2013,395000,35000,1,1,0,2,14.3,1598.0,103.5,5.0
4963,27,2018,450000,35000,1,1,1,1,20.3,1199.0,84.0,5.0
4964,25,2019,600000,5000,1,1,1,1,20.0,999.0,72.0,7.0
4965,20,2016,610000,110000,0,1,1,1,24.3,1248.0,88.5,5.0
4966,11,2017,690000,20000,1,1,1,1,18.6,1197.0,81.83,5.0
4967,27,2018,790000,15000,1,1,1,1,17.0,1198.0,108.5,5.0
4968,20,2014,254999,40000,1,1,1,2,20.92,998.0,67.1,5.0
4969,10,2016,500000,41000,1,1,1,1,18.7,1199.0,88.7,5.0
4970,19,2011,340000,100000,0,1,1,2,13.6,2523.0,63.0,7.0
4971,27,2008,150000,120000,0,1,1,1,12.2,1948.0,68.0,9.0
4972,19,2007,245000,110000,0,1,1,3,13.6,2523.0,63.0,7.0
4973,29,2015,515000,120000,0,1,1,2,20.34,1498.0,103.2,5.0
4974,0,2008,122000,60000,0,1,1,2,12.8,1995.0,52.0,5.0
4975,11,2009,160000,35000,1,1,1,3,19.81,1086.0,68.05,5.0
4976,20,2007,110000,120000,1,1,1,2,19.7,796.0,46.3,5.0
4977,20,2014,360000,70000,0,1,1,1,25.2,1248.0,74.0,5.0
4979,11,2011,260000,90000,0,1,1,3,16.2,1493.0,110.0,5.0
4980,20,2007,128000,60000,1,1,1,2,19.7,796.0,46.3,5.0
4981,11,2015,600000,80000,0,1,1,2,23.9,1582.0,126.2,5.0
4982,28,2010,800000,151000,0,1,1,2,11.5,2982.0,171.0,7.0
4983,20,2019,675000,25000,0,1,1,1,28.4,1248.0,74.02,5.0
4984,19,2015,1000000,24700,0,1,1,1,16.0,2179.0,140.0,7.0
4985,4,2008,65000,100000,1,1,1,3,18.0,995.0,62.0,5.0
4986,20,2019,500000,10000,1,1,1,1,20.89,1197.0,81.8,5.0
4987,20,2010,300000,50000,1,1,1,1,15.0,1586.0,104.68,5.0
4988,20,2009,125000,80000,1,1,1,1,16.1,796.0,37.0,4.0
4989,11,2017,550000,25000,1,1,1,1,18.9,1197.0,82.0,5.0
4990,20,2007,150000,80000,1,1,1,3,19.7,796.0,46.3,5.0
4991,19,2017,891000,80000,0,1,1,1,15.4,2179.0,120.0,7.0
4992,28,2015,1050000,70000,0,1,1,1,12.99,2494.0,100.6,7.0
4993,20,2018,750000,15000,1,1,1,1,21.1,998.0,100.5,5.0
4994,11,2012,380000,27500,1,1,1,1,18.5,1197.0,82.9,5.0
4995,28,2013,800000,110000,0,1,1,2,12.99,2494.0,100.6,8.0
4996,19,2010,200000,120000,1,1,1,1,15.7,1390.0,75.0,5.0
4997,20,2016,700000,70000,0,1,1,1,28.09,1248.0,88.5,5.0
4998,28,2002,229999,290000,0,1,1,1,13.1,2446.0,75.0,10.0
4999,10,2010,300000,74000,1,1,1,2,12.8,2354.0,177.6,5.0
5000,10,2015,670000,120000,0,1,1,1,24.2,1498.0,98.6,7.0
5001,10,2007,210000,140000,1,1,1,1,17.7,1497.0,78.0,5.0
5002,20,2017,370000,40000,1,1,1,1,20.89,1197.0,81.8,5.0
5003,20,2019,600000,20000,1,1,0,1,21.4,1197.0,83.1,5.0
5004,20,2020,810000,15000,0,1,1,1,24.3,1248.0,88.5,5.0
5006,27,2019,346000,16000,1,1,1,1,23.84,1199.0,84.0,5.0
5007,10,2005,55000,130000,1,1,1,1,13.0,1343.0,90.0,5.0
5008,27,2012,250000,118000,0,1,1,2,13.93,2179.0,138.03,7.0
5009,20,2006,120000,44000,1,1,1,2,16.1,1298.0,88.2,5.0
5010,20,2013,600000,50000,0,1,1,2,20.77,1248.0,88.8,7.0
5011,20,2016,330000,60000,1,1,1,1,15.37,1196.0,73.0,5.0
5012,11,2014,400000,147000,1,1,1,2,18.6,1197.0,81.83,5.0
5013,27,2004,100000,40000,0,1,1,2,16.8,1405.0,62.0,5.0
5014,20,2014,450000,100000,1,1,1,3,19.1,1197.0,85.8,5.0
5015,20,2017,800000,55000,0,1,1,1,24.52,1248.0,88.5,7.0
5016,20,2015,340000,40000,0,1,1,2,27.62,793.0,47.0,5.0
5017,20,2010,225000,64000,0,1,1,3,21.1,1248.0,73.9,5.0
5018,20,2002,55000,100000,1,1,1,2,17.3,993.0,60.0,5.0
5019,20,2016,900000,50000,0,1,1,1,24.52,1248.0,88.5,7.0
5020,30,2014,2500000,30000,0,1,0,1,9.0,1984.0,181.0,5.0
5021,20,2018,465000,30000,1,1,1,1,20.51,998.0,67.04,5.0
5022,20,2004,70000,150000,1,1,1,1,17.3,993.0,60.0,5.0
5023,27,2016,400000,24177,1,1,1,1,17.57,1193.0,88.7,5.0
5024,27,2012,185000,80000,0,1,1,1,16.1,1405.0,70.0,5.0
5025,20,2006,140000,150000,1,1,1,2,18.9,998.0,67.1,5.0
5026,25,2015,415000,120000,0,1,1,2,21.04,1461.0,83.8,7.0
5027,19,2012,532000,121779,0,1,1,1,12.05,2179.0,120.0,8.0
5028,20,2017,600000,56000,0,1,1,1,27.39,1248.0,74.0,5.0
5029,20,2008,150000,100000,1,1,1,4,15.0,1586.0,104.68,5.0
5030,20,2018,459999,12000,1,1,1,1,20.4,1197.0,81.8,5.0
5031,20,2017,800000,15381,0,1,1,1,24.3,1248.0,88.5,5.0
5032,19,2011,310000,5000,0,1,1,1,13.6,2523.0,63.0,7.0
5033,23,2014,475000,40000,0,1,1,1,19.01,1461.0,108.5,5.0
5035,20,2018,350000,10000,1,1,1,1,23.95,998.0,67.05,5.0
5036,19,2019,1800000,10000,0,1,1,1,16.0,2179.0,140.0,7.0
5037,20,2018,640000,25000,1,1,0,1,22.0,1197.0,81.8,5.0
5038,20,2017,350000,50000,1,1,0,1,20.51,998.0,67.0,5.0
5039,27,2018,600000,30000,1,1,1,1,17.0,1198.0,108.5,5.0
5040,11,2015,575000,23000,0,1,1,1,23.9,1582.0,126.2,5.0
5041,19,2019,974000,15000,0,1,1,1,16.55,2498.0,105.0,6.0
5042,20,2018,445000,5000,1,1,0,2,20.51,998.0,67.0,5.0
5043,20,2015,580000,15000,0,1,1,2,20.77,1248.0,88.76,7.0
5044,11,2020,1050000,20000,0,1,1,1,22.1,1396.0,88.7,5.0
5045,9,2015,600000,50000,0,1,1,1,22.77,1498.0,98.59,5.0
5046,9,2017,370000,40000,1,1,1,2,18.16,1196.0,86.8,5.0
5047,20,2007,150000,70000,1,1,1,3,18.2,1061.0,64.0,5.0
5048,20,2017,483000,15000,1,1,1,1,23.1,998.0,67.04,5.0
5049,11,2016,470000,10000,1,1,1,1,18.9,1197.0,82.0,5.0
5050,20,2018,950000,25000,0,1,1,1,24.3,1248.0,88.5,5.0
5051,11,2013,450000,50000,1,1,1,3,17.01,1591.0,121.3,5.0
5052,28,2011,345000,70000,1,1,1,1,17.6,1496.0,88.7,5.0
5053,20,2020,600000,5000,1,1,0,1,20.89,1197.0,81.8,5.0
5054,20,2009,300000,60000,1,1,1,1,19.0,998.0,66.1,5.0
5055,20,2007,160000,74800,1,1,1,2,18.2,998.0,67.1,5.0
5056,20,2004,120000,80000,1,1,1,2,16.1,796.0,37.0,4.0
5058,11,2018,340000,120000,1,1,1,1,20.3,998.0,68.05,5.0
5059,10,2007,138000,120000,1,1,1,2,17.7,1497.0,78.0,5.0
5061,20,2010,231000,80000,1,1,1,3,17.5,1298.0,85.8,5.0
5062,19,2013,800000,120000,0,1,1,2,15.1,2179.0,140.0,7.0
5063,19,2019,960000,20000,1,1,1,1,17.0,1197.0,108.6,5.0
5064,20,2009,120000,70000,1,1,1,2,18.9,1061.0,67.0,5.0
5065,20,2012,270000,40000,1,1,1,1,18.9,998.0,67.1,5.0
5066,20,2011,200000,100000,1,1,1,2,21.1,1197.0,85.8,5.0
5067,20,2012,328000,123000,1,1,1,1,18.6,1197.0,85.8,5.0
5068,11,2012,432000,77000,0,1,1,1,22.32,1582.0,126.32,5.0
5069,29,2019,565000,7000,1,1,1,1,18.78,999.0,75.0,5.0
5070,20,2017,390000,70000,1,1,1,1,15.37,1196.0,73.0,5.0
5071,9,2017,600000,30000,0,1,1,1,25.83,1498.0,99.0,5.0
5072,11,2011,250000,120000,0,1,1,3,23.0,1396.0,90.0,5.0
5073,4,2011,165000,70000,1,1,1,1,18.0,995.0,62.0,5.0
5074,10,2011,421000,105000,1,1,1,1,17.0,1497.0,118.0,5.0
5075,11,2012,225000,109322,1,1,1,2,16.36,1495.0,93.7,5.0
5076,23,2013,350000,120000,0,1,1,1,21.64,1461.0,84.8,5.0
5077,14,2018,1757000,24000,0,1,1,1,17.1,1956.0,170.0,5.0
5078,20,2015,600000,70000,0,1,1,2,27.39,1248.0,74.0,5.0
5079,27,2018,515000,35000,1,1,1,1,24.0,1199.0,83.81,5.0
5080,20,1999,80000,80000,1,1,1,3,16.1,796.0,37.0,4.0
5081,20,2017,800000,70000,0,1,1,2,23.65,1248.0,88.5,5.0
5082,19,2004,120000,100000,0,1,1,4,10.5,2179.0,120.0,7.0
5083,13,2017,2711000,9000,0,0,0,1,13.6,1999.0,177.0,5.0
5084,17,2019,5150000,20000,1,0,0,1,22.37,2487.0,214.56,5.0
5085,13,2017,3200000,45000,0,0,0,1,19.33,1999.0,177.0,5.0
5086,27,2015,503000,110000,0,1,1,1,14.1,2179.0,147.94,7.0
5087,30,2019,3800000,20000,0,1,0,1,18.0,1969.0,190.0,5.0
5088,28,2016,2000000,68089,1,2,0,1,19.16,2494.0,157.7,5.0
5089,20,2013,225000,58343,1,2,1,1,21.79,998.0,67.05,5.0
5090,20,2018,740000,38817,0,0,1,1,27.39,1248.0,74.0,5.0
5091,10,2016,550000,56494,1,2,1,1,18.2,1199.0,88.7,5.0
5092,28,2013,750000,79328,0,2,1,2,12.99,2494.0,100.6,7.0
5093,20,2019,650000,5621,1,2,0,1,22.0,1197.0,81.8,5.0
5094,28,2017,625000,25538,1,2,1,1,16.78,1496.0,88.73,5.0
5095,20,2018,600000,69779,1,0,0,1,22.0,1197.0,81.8,5.0
5096,11,2017,450000,56290,0,0,1,1,24.0,1186.0,73.97,5.0
5097,3,2019,5400000,7500,0,0,0,1,16.78,1995.0,190.0,5.0
5098,3,2019,5500000,8500,0,0,0,1,16.78,1995.0,190.0,5.0
5099,10,2019,779000,7032,1,2,0,1,19.0,1199.0,88.76,5.0
5100,26,2016,645000,11000,1,0,0,1,14.3,1598.0,103.5,5.0
5101,30,2018,2475000,2000,0,0,0,1,16.8,1984.0,150.0,5.0
5102,20,2017,475000,40000,1,1,1,1,20.51,998.0,67.04,5.0
5103,20,2015,400000,20000,1,1,0,1,20.51,998.0,67.0,5.0
5105,7,2011,300000,60000,0,1,1,1,20.3,1248.0,75.0,5.0
5106,19,2011,400000,475000,0,1,1,3,13.5,2179.0,115.0,5.0
5107,20,2009,235000,70000,1,1,1,2,17.3,1061.0,64.0,5.0
5108,20,2015,350000,40000,1,1,1,2,20.51,998.0,67.04,5.0
5109,20,2017,625000,34000,0,1,1,2,28.4,1248.0,74.02,5.0
5110,19,2014,525000,120000,0,1,1,1,15.1,2179.0,140.0,7.0
5111,27,2018,550000,10000,1,1,1,1,20.3,1199.0,84.0,5.0
5112,19,2015,550000,80000,0,1,1,2,15.96,2523.0,62.1,7.0
5113,10,2006,200000,100000,1,1,1,2,17.7,1497.0,78.0,5.0
5114,19,2011,350000,120000,0,1,1,1,13.0,2489.0,95.0,8.0
5115,10,2006,220000,100000,1,1,1,2,17.7,1497.0,78.0,5.0
5116,11,2016,412000,25000,1,1,1,1,18.9,1197.0,82.0,5.0
5117,20,2009,126000,52000,1,1,1,2,18.9,1061.0,67.0,5.0
5118,20,2013,430000,63000,0,1,1,1,23.4,1248.0,74.0,5.0
5119,20,2009,130000,90000,1,1,1,2,19.0,998.0,66.1,5.0
5120,27,2017,350000,60000,1,1,1,1,23.84,1199.0,84.0,5.0
5121,20,2011,220000,35000,1,1,1,1,19.7,796.0,46.3,5.0
5122,19,2011,380000,80000,0,1,1,1,13.6,2523.0,63.0,7.0
5123,9,2010,200000,110000,0,1,1,2,20.0,1399.0,68.0,5.0
5124,28,2015,2000000,20000,0,1,1,1,12.55,2982.0,168.5,7.0
5125,9,2015,610000,90000,0,1,1,1,22.77,1498.0,98.59,5.0
5126,3,2016,2500000,30000,1,1,0,2,15.71,1998.0,189.0,5.0
5127,20,2017,620000,61000,0,1,1,1,26.59,1248.0,74.0,5.0
5128,20,2013,150000,66000,1,1,1,1,14.7,796.0,37.0,8.0
5129,6,2018,450000,80000,1,1,1,1,20.62,1198.0,67.0,7.0
5130,11,2017,1150000,27000,0,1,1,2,19.67,1582.0,126.2,5.0
5131,19,2018,500000,60000,1,1,1,1,18.15,1198.0,82.0,6.0
5132,20,2011,246000,139000,1,1,1,1,18.9,998.0,67.1,5.0
5134,20,2008,65000,10000,1,1,1,2,16.1,796.0,37.0,4.0
5135,9,2016,725000,30000,0,1,1,1,21.7,1498.0,98.96,5.0
5136,11,2014,736000,125000,0,1,0,1,22.32,1582.0,126.32,5.0
5137,20,2018,700000,45000,0,1,1,1,28.4,1248.0,74.02,5.0
5138,4,2011,150000,30000,1,1,1,1,18.0,995.0,62.0,5.0
5139,20,2010,180000,80500,1,1,1,2,19.7,796.0,46.3,5.0
5140,28,2014,409999,200000,0,1,1,1,23.59,1364.0,67.04,5.0
5141,19,2013,550000,60000,0,1,1,1,15.96,2523.0,62.1,7.0
5142,20,2004,50000,18000,1,1,1,2,16.1,796.0,37.0,4.0
5143,20,2006,80000,110000,0,1,1,2,20.8,1527.0,58.0,5.0
5144,20,2005,110000,90000,1,1,1,2,19.7,796.0,46.3,5.0
5145,10,2006,180000,120000,1,1,1,2,17.7,1497.0,78.0,5.0
5146,20,2017,605000,127000,0,1,1,1,28.4,1248.0,74.02,5.0
5147,20,2017,800000,70000,0,1,1,1,24.52,1248.0,88.5,7.0
5148,11,2011,350000,116500,0,1,1,1,23.0,1396.0,90.0,5.0
5149,11,2012,300000,120000,1,1,1,1,18.5,1197.0,82.85,5.0
5150,11,2008,160000,100000,1,1,1,4,13.9,1599.0,103.2,5.0
5151,9,2011,225000,90000,0,1,1,2,20.0,1399.0,68.0,5.0
5152,2,2009,1025000,120000,0,1,0,3,12.07,2967.0,241.4,7.0
5153,27,2017,1300000,40000,0,1,0,1,17.6,2179.0,153.86,7.0
5154,29,2018,560000,18000,0,1,1,1,21.66,1498.0,108.62,5.0
5155,20,2017,650000,70000,0,1,1,1,24.3,1248.0,88.5,5.0
5156,19,2018,1150000,29000,0,1,1,1,15.1,2179.0,152.87,7.0
5157,20,2016,480000,65755,1,1,1,1,21.4,1197.0,83.1,5.0
5158,9,2019,960000,2600,0,1,1,1,23.0,1498.0,98.96,5.0
5159,19,2017,1050000,46000,0,1,0,1,16.0,2179.0,140.0,7.0
5160,11,2017,310000,15000,1,1,1,2,21.1,814.0,55.2,5.0
5161,20,2014,500000,60000,0,1,1,1,23.4,1248.0,74.0,5.0
5162,20,2017,350000,15500,1,1,0,1,23.95,998.0,67.1,5.0
5163,10,2015,365000,120000,0,1,1,1,25.8,1498.0,98.6,5.0
5164,22,2008,165000,120000,0,1,1,3,14.8,1998.0,68.0,5.0
5165,27,2007,100000,120000,0,1,1,3,14.6,2956.0,63.0,10.0
5166,19,2007,240000,80000,0,1,1,2,13.6,2523.0,63.0,7.0
5167,19,2019,925000,40000,0,1,1,1,17.3,1497.0,121.0,7.0
5168,9,2018,590000,15000,1,1,1,1,18.16,1196.0,86.8,5.0
5169,27,2013,525000,110000,0,1,1,2,13.7,2179.0,138.1,7.0
5170,28,2014,720000,80000,0,1,1,2,12.99,2494.0,100.6,8.0
5171,25,2017,850000,50000,0,1,0,1,19.6,1461.0,108.45,5.0
5172,19,2010,490000,110000,0,1,0,1,11.79,2179.0,120.0,8.0
5173,10,2013,325000,100000,0,1,1,1,25.8,1498.0,98.6,5.0
5174,11,2019,1200000,20000,0,1,0,1,22.0,1582.0,126.2,5.0
5175,19,2012,450000,135000,0,1,1,1,15.96,2523.0,62.1,7.0
5176,27,2014,300000,50700,0,1,1,1,19.09,1405.0,69.01,5.0
5177,29,2013,365000,70000,0,1,1,2,22.07,1199.0,73.9,5.0
5178,21,2007,500000,120000,1,1,0,1,11.7,1796.0,178.0,5.0
5179,28,2014,900000,112000,0,1,1,2,12.99,2494.0,100.6,8.0
5180,11,2018,700000,35000,0,1,1,1,24.0,1186.0,73.97,5.0
5181,25,2017,880000,50000,0,1,1,1,19.6,1461.0,108.45,5.0
5182,28,2014,700000,121000,0,1,1,3,12.99,2494.0,100.6,7.0
5183,19,2009,380000,120000,0,1,1,2,12.05,2179.0,120.0,7.0
5184,28,2006,150000,90000,1,1,1,3,13.4,1794.0,125.0,5.0
5186,25,2018,320000,20000,1,1,1,1,23.01,999.0,67.0,5.0
5187,25,2015,550000,60000,0,1,1,1,20.45,1461.0,83.8,5.0
5188,3,2016,3200000,40000,0,1,0,1,18.12,1995.0,190.0,5.0
5189,28,2013,750000,440000,0,1,1,2,12.99,2494.0,100.6,7.0
5190,19,2017,645000,60000,0,1,1,1,18.49,1493.0,100.0,7.0
5191,20,2015,300000,110000,1,1,1,1,20.51,998.0,67.04,5.0
5192,11,2016,580000,152000,0,1,1,1,21.19,1396.0,88.73,5.0
5193,11,2011,220000,220000,1,1,1,4,17.0,1197.0,80.0,5.0
5194,19,2013,451000,70000,0,1,1,1,15.96,2523.0,62.1,7.0
5195,27,2018,850000,50000,1,1,1,1,17.0,1198.0,108.5,5.0
5196,20,2011,300000,125000,0,1,1,1,19.3,1248.0,73.9,5.0
5197,9,2016,350000,60000,1,1,1,1,18.16,1196.0,86.8,5.0
5200,28,2016,1200000,90000,0,1,1,1,12.99,2494.0,100.6,8.0
5201,29,2017,550000,20000,1,1,1,1,17.0,1198.0,73.75,5.0
5202,20,2012,300000,110000,0,1,1,3,22.9,1248.0,74.0,5.0
5203,29,2012,300000,150000,0,1,1,2,20.54,1598.0,103.6,5.0
5204,11,2012,350000,110000,0,1,1,1,23.0,1396.0,90.0,5.0
5205,11,2015,880000,120000,0,1,1,2,19.67,1582.0,126.2,5.0
5207,27,2012,250000,80000,0,1,1,4,15.3,2956.0,83.8,7.0
5208,11,2016,660000,110000,0,1,1,1,21.19,1396.0,88.73,5.0
5209,27,2015,450000,40000,1,1,1,1,17.57,1193.0,88.7,5.0
5210,29,2012,400000,110000,0,1,1,2,19.7,1598.0,103.6,5.0
5211,19,2019,1300000,20000,0,1,1,1,16.36,2179.0,120.0,7.0
5212,9,2013,229999,230000,0,1,1,1,20.0,1399.0,68.1,5.0
5213,4,2010,140000,60000,1,1,1,1,18.6,1199.0,79.4,5.0
5214,20,2012,195000,35000,1,1,1,2,19.0,998.0,67.1,5.0
5215,11,2015,500000,45000,1,1,1,1,17.19,1197.0,81.86,5.0
5216,27,2012,60000,45000,1,1,1,1,25.4,624.0,38.0,4.0
5217,27,2016,400000,25000,1,1,1,1,17.57,1193.0,88.7,5.0
5218,11,2014,400000,10000,1,1,1,1,18.6,1197.0,81.83,5.0
5219,20,2018,380000,19000,1,1,1,1,20.51,998.0,67.04,5.0
5220,20,2019,579000,10000,1,1,1,1,21.4,1197.0,83.1,5.0
5221,19,2019,400000,25000,1,1,1,1,18.15,1198.0,82.0,6.0
5222,11,2012,270000,30000,1,1,1,1,20.36,1197.0,78.9,5.0
5223,19,2014,500000,90000,0,1,1,1,15.96,2523.0,62.1,7.0
5224,27,2017,475000,20000,1,1,1,1,23.84,1199.0,84.0,5.0
5225,23,2018,850000,48000,0,1,1,1,19.87,1461.0,83.14,5.0
5226,19,2009,475000,120000,0,1,1,1,12.05,2179.0,120.0,7.0
5227,20,2012,370000,210000,0,1,1,2,19.3,1248.0,73.9,5.0
5228,11,2010,187000,200400,1,1,1,2,19.81,1086.0,68.05,5.0
5229,11,2008,195000,110000,1,1,1,2,20.36,1197.0,78.9,5.0
5230,27,2014,459999,38000,0,1,1,1,13.93,2179.0,138.03,7.0
5231,28,2004,135000,90000,1,1,1,2,13.4,1794.0,125.0,5.0
5232,20,2017,850000,43000,0,1,1,1,24.52,1248.0,88.5,7.0
5233,11,2018,500000,25000,1,1,1,1,20.3,1086.0,68.0,5.0
5234,20,2016,385000,26000,1,1,1,2,20.51,998.0,67.04,5.0
5235,11,2006,135000,120000,0,1,1,2,16.8,1493.0,110.0,5.0
5236,20,2008,120000,70000,1,1,1,3,19.7,796.0,46.3,5.0
5237,10,2006,200000,60000,1,1,1,3,11.9,2354.0,144.0,5.0
5238,27,2007,200000,120000,0,1,1,2,13.93,2956.0,138.1,7.0
5239,20,2016,700000,20000,1,1,1,1,20.73,1373.0,91.1,5.0
5240,27,2013,290000,25000,0,1,1,1,23.57,1396.0,70.0,5.0
5241,20,2017,725000,60000,0,1,1,1,28.4,1248.0,74.02,5.0
5242,27,2008,200000,80000,0,1,1,1,12.2,1948.0,68.0,10.0
5243,20,2014,155000,80000,1,1,1,1,16.8,796.0,34.2,8.0
